class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
open,0.021431784709139687,-0.19166567966726347,0.054061810704845045,0.0022145079883217167,-0.384244887033271,0.05073023958591701,-0.005559240943461665,-0.5338096866865554,0.03486826429338898,0.016497672894411602,-0.6364475775847921,0.013357561471584243,-0.07354628265927914,-0.5075281055825571,-0.03898003105463055,-0.1672647971570168,-0.7463855240913719,-0.0756344337004617,-0.22576535828609456,-0.88394951750335,-0.09479194273880916,-0.2667109178775777,-1.0,-0.11278765832045808,-0.11765864975294918,-0.45731183321108704,-0.100936072115045,-0.24671714261282732,-0.7005372551998049,-0.1374559684296512,-0.32153492835977693,-0.8618553588225265,-0.1554636259295277,-0.37072812937676697,-0.9911656693104087,-0.17663053075959298,-0.1695209981246126,-0.36748736330943466,-0.1563359253796584,-0.3102085126972383,-0.58128033031462,-0.195725184976081,-0.3941121812014058,-0.714846445022894,-0.22062301394032646,-0.4493111629366941,-0.8235302826465323,-0.2451108010841237,-0.2250034655629269,-0.24398319852603367,-0.2058238320256255,-0.3649508633633434,-0.34511868158832726,-0.2474492095860923,-0.45775996634818894,-0.42188355602341393,-0.27087455604943883,-0.5325829305225007,-0.49331411915481693,-0.2920084318075473
open,0.04267960946624186,-0.18645307077183684,0.03503270852563912,0.04286462003685654,-0.3809529103102368,0.02365525114721773,0.04891451863174228,-0.5324203233714802,0.003057691166423493,0.07111261095836931,-0.6445203190704476,-0.02209430716982131,-0.06238455863134526,-0.496749411916507,-0.04795743962839079,-0.14555117732495623,-0.7407959557059814,-0.08681332360638273,-0.20034844980860406,-0.8817284857387685,-0.10735220990362379,-0.24045233628781187,-1.0,-0.1253260265406795,-0.11907269737603927,-0.444638498211763,-0.10163677449024493,-0.2402736780114672,-0.6920243636953148,-0.14056724002739426,-0.31304542882949055,-0.8493557384045816,-0.15975867898747076,-0.36339649234250776,-0.9747140309608175,-0.18036449596860907,-0.1795786973164865,-0.3530913506234843,-0.1506916887508147,-0.31834363926908915,-0.5692976413799036,-0.19507637641313733,-0.40613803667788245,-0.6989602750014061,-0.22161770106500184,-0.4659745312701611,-0.8035019668952831,-0.2448463042550446,-0.23652767714464373,-0.2328028505920537,-0.19535526529099795,-0.3726814291338713,-0.33745134043334557,-0.24005333280397548,-0.46282035248616227,-0.4121532623332109,-0.2636993512057779,-0.5346665210932563,-0.47881225331096794,-0.2836003943716026
open,0.0583701784178924,-0.18124051895984775,0.02595243495699477,0.07093784666412503,-0.3780509890355805,0.011516894686598887,0.08635952879090908,-0.5348683616959609,-0.009838040178794803,0.11003739031345168,-0.6456381666703658,-0.036009098843672614,-0.04759224425799119,-0.4892684901869962,-0.05800177545219744,-0.12533194721308802,-0.7358004207477301,-0.0963380547397551,-0.17606384312957093,-0.8799767129697543,-0.1180465094472561,-0.2148493822147342,-1.0,-0.13777424674034763,-0.11465736796410131,-0.43648157820191086,-0.1068448710420946,-0.23430282516118178,-0.6819783837209318,-0.1444448902290736,-0.3054061447449412,-0.8359001116154241,-0.16510589150571034,-0.3561900464361664,-0.9579741465635674,-0.18775604800238072,-0.18467001088312765,-0.34814267810566074,-0.15121366835208278,-0.32141262918214747,-0.5577635100430899,-0.19397443167603448,-0.4069273267889231,-0.6865007848800827,-0.22390762920775636,-0.4661297289304054,-0.788539660772635,-0.25057275299266313,-0.24721010687580694,-0.23378316139690136,-0.19186662186640582,-0.38480307212294795,-0.34308839970482785,-0.23944161294597086,-0.4766473715611674,-0.4175049861849811,-0.2675485016230136,-0.5511511596434138,-0.48272837003001756,-0.2906923846604502
open,0.06805518461690607,-0.18055141847926537,0.004111095934291977,0.08921345938470178,-0.37979669732676113,-0.019647629173997434,0.11127356743493572,-0.5376166005754336,-0.04679966799428159,0.13731658605372007,-0.6515476350037384,-0.07769329752845963,-0.045978890152876734,-0.48186309044303466,-0.07497648857597787,-0.11717344946493045,-0.7314198228693103,-0.11826349915656283,-0.1632686712421579,-0.8773861389422021,-0.1427596624830051,-0.19993708354117412,-1.0,-0.16393983167840412,-0.1216012890175643,-0.4276133376312868,-0.11560362229569275,-0.2356300999129421,-0.672451533040912,-0.15864559129792075,-0.30144168966157303,-0.8283578863465033,-0.18319139953984526,-0.3513036083661651,-0.9539118186547892,-0.2076212215991769,-0.19434197983922943,-0.3383685581938752,-0.1533128094870282,-0.33388018408558373,-0.540631747834623,-0.20060980669013434,-0.42261252534966764,-0.6719735732449371,-0.23228854309181954,-0.4877036222891129,-0.7765675472536361,-0.25896661525835324,-0.25392509019813286,-0.22665572043984145,-0.1893302285686124,-0.3896017161809723,-0.3428306129301416,-0.24010184346803523,-0.48013561846017067,-0.4241529981942937,-0.2689285962674788,-0.5554535021905285,-0.4941017300315418,-0.2915807421418086
open,0.08142226250549871,-0.18026710115901542,-0.009360205600313112,0.1111406886048091,-0.3759515927325307,-0.03832261804454521,0.14457949974018172,-0.5348428930067021,-0.06832582258066659,0.18865012778274673,-0.6460540182789797,-0.10144771439659034,-0.043600164263624515,-0.48072161701324606,-0.08285813224550767,-0.10785488451709019,-0.7328860826448038,-0.12589888982509115,-0.14900704233775314,-0.8801742044975805,-0.14957322688979585,-0.18158944991620696,-1.0,-0.16945967434337741,-0.1304242546670937,-0.4275666523578342,-0.11472310747970958,-0.23914657338902703,-0.6712142616974706,-0.1572470858490077,-0.303944320478863,-0.8231542602887372,-0.18029391360743385,-0.3540436627598681,-0.9442378819029595,-0.2027644896863442,-0.20509815283162047,-0.3378110675939499,-0.14442671529897708,-0.33999261079488446,-0.5326031398805766,-0.1913505433590848,-0.4242711466159168,-0.6568439854395447,-0.22058260759200957,-0.48636585336680627,-0.7558296974279984,-0.24418919089532978,-0.2596117477729388,-0.22954512531746338,-0.17389141988360673,-0.3862523573026212,-0.3419480921630569,-0.22307737800169847,-0.4677333613308012,-0.4161117896362411,-0.24932419007799864,-0.5345999529536221,-0.480556290193754,-0.26911490014605643
open,0.08817417908072298,-0.1676190018411037,-0.022089240106998354,0.12676166442147932,-0.3604469719881993,-0.05778315549146353,0.16209915209700412,-0.5191033365898183,-0.09111384846836905,0.20540136759306143,-0.6322610400423563,-0.12641002053877834,-0.02911975442023912,-0.4676005000257641,-0.1041045980178567,-0.08959319582515973,-0.7264173203637327,-0.1500634861090421,-0.12850683035690086,-0.8772615171188161,-0.173561591615889,-0.16088690113924292,-1.0,-0.19253416484614594,-0.11740521868747351,-0.41659021796679746,-0.1281093646027292,-0.22468074245766934,-0.6655769774460063,-0.17637826932073128,-0.2915613109212108,-0.8173714086281678,-0.198856130001474,-0.3442975583024333,-0.9365183319160364,-0.2194145661206748,-0.1924391250763861,-0.3315453469828359,-0.14937518657738685,-0.32315115238618886,-0.5289271278606056,-0.1978523754979016,-0.405945241288032,-0.651977326818796,-0.22295931605587274,-0.4700554355662362,-0.7503581338858756,-0.2431103759003308,-0.24725008361083337,-0.23276302505268576,-0.1712409297511607,-0.359706768758199,-0.3618422165449071,-0.21845300071950052,-0.43243385862248923,-0.44069534694038554,-0.2412131071483687,-0.4947509507405657,-0.509544435410868,-0.2584105543027627
open,0.09442256291345617,-0.17190046011785642,-0.022114498048403097,0.14090051022924338,-0.36313530994621,-0.05654826328959609,0.18164325233625309,-0.521258514715702,-0.0881430666196136,0.22716478047273772,-0.6340681833933777,-0.1213000072088904,-0.026615964799431655,-0.46741068505840627,-0.09971202005355762,-0.08337912534380416,-0.728126660932653,-0.1420535355106036,-0.12050841940808059,-0.8784689640718567,-0.16190721026069374,-0.14972527772597835,-1.0,-0.17751397806498156,-0.12030704709748823,-0.4159682019749712,-0.12087085812340997,-0.23002940419679224,-0.6672995132443337,-0.16442391731104813,-0.29795793781249696,-0.8172264280702675,-0.1811192176374606,-0.3481048065425745,-0.9315362608842496,-0.19678822749139815,-0.19714653714759764,-0.33135886525048047,-0.13938290309364668,-0.3265971581349217,-0.532051593942599,-0.1835334346549831,-0.4043279291810257,-0.6568188854658245,-0.202411211658252,-0.46155208800645187,-0.7552626720410963,-0.21767906562718306,-0.24988384021630114,-0.23500175125064982,-0.15889746541635777,-0.3558402305997605,-0.36710542926095896,-0.2010073481034164,-0.41708309758805356,-0.4468832868727297,-0.2183641419067098,-0.4661399609051745,-0.5178206220206646,-0.2312127478602206
open,0.09113091546868363,-0.17921964995101844,-0.029799761284140133,0.1339707274318198,-0.37966330634910656,-0.06896193647357085,0.17794163234755034,-0.5396889387623126,-0.10343322775042346,0.22978041236852012,-0.6535443336793603,-0.13913876199234096,-0.02544291910590278,-0.46132872462330377,-0.1181502053008439,-0.08927627532531933,-0.7243948432516814,-0.1644475005928363,-0.13086382486901887,-0.8783625361089682,-0.18490152044994973,-0.16362335138464806,-1.0,-0.1995727842167962,-0.11999753924562932,-0.4053236098839589,-0.13482094041918496,-0.2349253106335415,-0.6621245464652211,-0.18143204361246748,-0.30416818962541153,-0.8194365432966663,-0.19741954073836243,-0.35589927828102697,-0.9375356719307327,-0.21184406183539448,-0.19909851518027896,-0.3239915410901275,-0.14809274188221286,-0.33164056385437407,-0.5308643853445263,-0.19095340486869058,-0.40625346544007934,-0.6592753291892842,-0.20481564892988544,-0.4616161684906808,-0.75934249283759,-0.21727683766907846,-0.255424301977798,-0.23508251066871802,-0.1629669111274005,-0.3577556532295333,-0.385853091095819,-0.19996344899012322,-0.41480859027465566,-0.47128677303157335,-0.21160404153550538,-0.46022005069100624,-0.5423270435971211,-0.22133990143904755
open,0.09324046073411019,-0.1791191215407981,-0.028113899137131568,0.1382319261320108,-0.3787665819926616,-0.06767879403384272,0.18067806405655687,-0.5408220098651936,-0.10313664267569857,0.22967823878069432,-0.6561697781003454,-0.14031532666693547,-0.027234251307070953,-0.4623219493837614,-0.11847270943375939,-0.09732537666491943,-0.726036584546322,-0.16469608080319342,-0.14215905272636856,-0.8783930755480289,-0.18546834469040227,-0.17805868042955258,-1.0,-0.20074299759418304,-0.12128234076582933,-0.4027072833084687,-0.1372010957219467,-0.24071300888405037,-0.6621918471029394,-0.18347259183097456,-0.31608940499711036,-0.816344099028265,-0.199712662795855,-0.374028869803637,-0.9306189266561832,-0.21479619437388278,-0.19899493300001345,-0.31723505772616695,-0.15228414848863622,-0.32864897920782765,-0.5296794484093383,-0.19422597207101863,-0.40463220569063074,-0.6566865583377014,-0.2078780257516498,-0.4612576105802185,-0.7529723263846888,-0.2209162096958456,-0.25279746784403856,-0.2244515678131258,-0.1689289074365281,-0.35424015160679007,-0.38057376718680697,-0.20584969692082308,-0.41248296439659693,-0.46873795411475344,-0.21787463207128746,-0.4600466379043856,-0.5408341061516336,-0.22826102442105828
open,0.08978053332930559,-0.186506188628914,-0.02892084256752886,0.13081186217035334,-0.39131258314858136,-0.06930291808062627,0.17072563053447912,-0.5555659423954928,-0.10490495156988468,0.2201606386028766,-0.6727075892738688,-0.1417632795861992,-0.03559184508785702,-0.4684682073570668,-0.12016242284879813,-0.11371181254484428,-0.7305684563282593,-0.16508317817707693,-0.1632652033740992,-0.8817258247094214,-0.18486208000143692,-0.20199432769681713,-1.0,-0.19919872560277577,-0.12988085659588602,-0.4042499139003541,-0.13673974284815044,-0.25748672310122556,-0.6610769592721121,-0.18198544694867072,-0.3371541029219723,-0.8155821104870389,-0.19731638867809045,-0.3972186582661171,-0.9294364585973983,-0.21163491967593603,-0.20765275152152463,-0.3177960722232813,-0.14918920395485508,-0.34115149414692497,-0.5302476798679774,-0.18868710184441703,-0.41601607175247174,-0.6597071210496387,-0.20049113877820554,-0.4701393092951014,-0.7581042184676291,-0.21261918048377182,-0.2620641898543797,-0.225974184665949,-0.1632295184556683,-0.3654349280579798,-0.38571648036349765,-0.19666771578285772,-0.42217564926480905,-0.4777823452659074,-0.2064570176007951,-0.4673424825518098,-0.5529341711567071,-0.21578423544398911
open,0.08559226551144111,-0.19617153913004307,-0.025459931975904845,0.12052480105649084,-0.4062187219493223,-0.062111655190494656,0.1561883709100258,-0.5722531897431615,-0.09458494541756987,0.20499352877388394,-0.6904637583870497,-0.12681067639694435,-0.04797112229079207,-0.48581054579134086,-0.10180772026065088,-0.1312606915312635,-0.7373280977561655,-0.14043868787925065,-0.18604019741085034,-0.8839259522535579,-0.15813270861464124,-0.2285326137710768,-1.0,-0.17107014811856516,-0.14124920483023742,-0.42050870539221236,-0.11607941239563913,-0.274351970977265,-0.6570883272924236,-0.15599500320265267,-0.35798268040602826,-0.8012747161834488,-0.1693192467888326,-0.4187502678032879,-0.9091206109101136,-0.1817336458712149,-0.21836474093671274,-0.33375032823069645,-0.12660942050939206,-0.3512771607467949,-0.5342049346120505,-0.15919736401910384,-0.4215623396613648,-0.65466862158489,-0.16677703824395754,-0.47014020806804785,-0.7466108463902315,-0.17613916651926043,-0.2715982665024506,-0.2427272867104747,-0.13919981441918822,-0.3710240138521594,-0.40003892074450964,-0.16433225172849855,-0.4189065550554119,-0.4858343047497042,-0.1690593402645402,-0.4557628795527932,-0.5548624562313293,-0.17508970380132347
open,0.07654549977874216,-0.20422950950310542,-0.017756170897504326,0.09482436857741554,-0.4179371334866956,-0.04893362236474021,0.11536551613056283,-0.5891992943965518,-0.07760046957630706,0.15010954480862077,-0.7159649045493796,-0.10587848762694871,-0.06558144492143904,-0.5095775854750103,-0.08814950757985873,-0.1629864275946196,-0.7482744633529286,-0.12501018116955645,-0.22736197149962414,-0.8894020519042888,-0.14040383675042833,-0.2778087602901089,-1.0,-0.1505741651652155,-0.14992102157908127,-0.43795720227021956,-0.10496353750957575,-0.29650578740971756,-0.6573833172851585,-0.13821258859289443,-0.3854529900643049,-0.7860706253916715,-0.14489720837786532,-0.4505520745791701,-0.880477539618389,-0.15243959829768733,-0.2207766115181076,-0.34343342898411605,-0.1190562912904943,-0.36298803264676055,-0.5275219276169354,-0.14939019282167182,-0.4393616228935627,-0.629284626852832,-0.15403058863316152,-0.4928484367566514,-0.7062140719989783,-0.1602818795385841,-0.27170801341992545,-0.24088200149438802,-0.13481614338916334,-0.3748840033041547,-0.3799638525362569,-0.1595549246730727,-0.42339402917787683,-0.45354197697088083,-0.16284179690937356,-0.4590877137060049,-0.514100875837531,-0.16653609192049135
open,0.05869958422223708,-0.22807976500628588,-0.00021233491681251076,0.047364098232662716,-0.45702159444347173,-0.02666289500953967,0.038173553588591175,-0.6386272796201266,-0.05423093606731196,0.04751348666437725,-0.7753373826515545,-0.08166692842205088,-0.09605646101209911,-0.5404428600520454,-0.08614805535788223,-0.2345544159385734,-0.7689088708023015,-0.1249650387485638,-0.32198497248562663,-0.9000622201315189,-0.13783122075447168,-0.3913342686391751,-1.0,-0.14606130787017033,-0.17178542470875643,-0.454275342116792,-0.11551137358454837,-0.3545516505993948,-0.6615836526373295,-0.15110419129233768,-0.45791416777944016,-0.7756178241139079,-0.15216050577151835,-0.5338267860671992,-0.8523862697903978,-0.15569094404020561,-0.2390805547811437,-0.34071623787627964,-0.14052189389664094,-0.4142183520832848,-0.5085416668232189,-0.17297566651812987,-0.5079725179390108,-0.5857296475169433,-0.16929502261491375,-0.5718849168031176,-0.6379222684197514,-0.1693991924909018,-0.2919664642508523,-0.2149259182165967,-0.16588845162798072,-0.42584645303920543,-0.34017384064282113,-0.19401783117754604,-0.4955941684407169,-0.4036416811759304,-0.19312242111456696,-0.5478883855003047,-0.45118342239278486,-0.19241515556160055
open,0.03396283753981583,-0.26567174855858894,-0.0050589411111883805,-0.013752004017204403,-0.5195645771333868,-0.04426945995206209,-0.041554265080553626,-0.7193451445626788,-0.08294310719739993,-0.03992690228213359,-0.8791674408603828,-0.12045794827309919,-0.17341894982237183,-0.5756153999806309,-0.12443313045101186,-0.36035239665893537,-0.7919806283246935,-0.1789078968256965,-0.4792249006258915,-0.9134184070914845,-0.19747138858029484,-0.577089901877741,-1.0,-0.2083435786927837,-0.2451254841113873,-0.4549796015342853,-0.15850661994755094,-0.4791842373025246,-0.6408304081327975,-0.21235055502531872,-0.6178323942456916,-0.7463392843138906,-0.21492336083861383,-0.7223821139135702,-0.8138141774087687,-0.21902409102742193,-0.3040977592766111,-0.30998132723593713,-0.18615368611781527,-0.5295591240987368,-0.4581576477213477,-0.23223131024447702,-0.6545452342543521,-0.5338855357322315,-0.2224921538457836,-0.7403904890644291,-0.5798785759969713,-0.21854017673276172,-0.3429430171571839,-0.1605641944832152,-0.2141432889209622,-0.5063938096812071,-0.2748339421905299,-0.24976151790709028,-0.5878177164456836,-0.33648120014230504,-0.24276165873496733,-0.6467740582270576,-0.3764029572692371,-0.2376082463892006
open,0.010619659107634736,-0.30057196099781947,-0.01766724457158373,-0.06835421165670108,-0.5888783253326829,-0.067703464178154,-0.11567137028400205,-0.8071618823336097,-0.11738628385984606,-0.11028186887873796,-1.0,-0.16504496071394822,-0.26948170190864285,-0.6038155540454234,-0.13932107286391476,-0.5068295816334369,-0.7884064837597451,-0.20537547363303826,-0.6624527472235971,-0.8861291214525072,-0.23277671876131178,-0.7863363051087433,-0.955099523497854,-0.24875488554240505,-0.33152037655956496,-0.4479820179249692,-0.17370578603696,-0.6159813076020578,-0.5829927400061564,-0.239495795997323,-0.7965077755121702,-0.6754800620500958,-0.25087118636636857,-0.9284174665014404,-0.7352881090728831,-0.2610079557639775,-0.37434441119001743,-0.2712663513810494,-0.2021985700698736,-0.6462776113623665,-0.36641480536949594,-0.25557785855695025,-0.7866778348488178,-0.4121790536899857,-0.2420698415423586,-0.869082661065628,-0.43450614596951614,-0.2353209449284215,-0.3962382359675764,-0.09420399715060301,-0.23341356396231236,-0.5889477733974122,-0.18516088279727225,-0.26733445340596707,-0.667144267946476,-0.2261665570910066,-0.2521669592266175,-0.7083138912524359,-0.2428838299668215,-0.24183925370409634
open,0.0017202069143807302,-0.3008159120645891,-0.01871537015045597,-0.07462357764250689,-0.5771473072152852,-0.07206825673146752,-0.11687277077772144,-0.8057971876801101,-0.12451239072421351,-0.12352953470624774,-0.9982877012172309,-0.17736265787784536,-0.30904262840687485,-0.5731804377678056,-0.1448190840726652,-0.5580433324188772,-0.7481162171490093,-0.2108603501155811,-0.7116071978307619,-0.8510296293213938,-0.24073849522188806,-0.8330448434368816,-0.9329222862257858,-0.26270559023940737,-0.36989099393728736,-0.41626804348493285,-0.18394754253868723,-0.6739586544050459,-0.5436891320995016,-0.2514208511823316,-0.8600036641009801,-0.6316797116318636,-0.27237090398793895,-1.0,-0.6951607318335624,-0.29254071134397003,-0.3993608346769312,-0.23232810310847943,-0.21757185902663326,-0.685386281161569,-0.2973107268721513,-0.28184425725604023,-0.8581535378815509,-0.3335132119460236,-0.296319762665673,-0.9866919325195364,-0.36527433967571765,-0.30913006504061674,-0.40185566191155736,-0.05341622812624918,-0.25180390130727065,-0.5986771955279893,-0.09366522883026118,-0.30489987363935417,-0.7029873343740686,-0.1198641157042502,-0.3147475451370733,-0.7841876531847458,-0.14605904851243337,-0.3227652843943002
open,0.009434663954998769,-0.2819357284403538,-0.02214130380591692,-0.05502841322513012,-0.542627563074126,-0.06843567364406125,-0.0880265609307824,-0.7653092756648766,-0.11534942966940769,-0.07978753411293786,-0.9459115677668445,-0.16614085431911566,-0.2770376585274709,-0.5617796757856082,-0.12468916578483562,-0.4908165006907926,-0.770485279559905,-0.1873802341688121,-0.6227093802269824,-0.8943615513279567,-0.221323707750711,-0.7278011235934869,-1.0,-0.24762633240329351,-0.34414622884728363,-0.422143810624013,-0.16397309951186384,-0.6140127594514622,-0.5753217261011809,-0.22216431431872039,-0.7765457495144689,-0.6767056468926909,-0.2479129125217613,-0.8985091815230495,-0.7589187703352634,-0.27328310190134153,-0.38289583134958777,-0.25106134130544533,-0.20138951270824837,-0.6495169841557867,-0.35225374456304,-0.2607195247275007,-0.8078617408692309,-0.4194124400160257,-0.2902039050892281,-0.9257288356057326,-0.4771231766758233,-0.3152183901747553,-0.3944041307421574,-0.07531597698196393,-0.24018537765425158,-0.6031383004525634,-0.11973924151151531,-0.29935228087321936,-0.7368367627428329,-0.1533254163170783,-0.32700949682630653,-0.8458704256324481,-0.18638716365406832,-0.34842530277197375
open,0.023123196889072144,-0.24812869618448,-0.017498479266112935,-0.012140852145472529,-0.47733607956936214,-0.059177911791626576,-0.029018409074146097,-0.6751471163059551,-0.10267534832390898,-0.018464473251979502,-0.8312158202950481,-0.1497018480231942,-0.2223081639436625,-0.5193469598887729,-0.10637208110883992,-0.3894622127735067,-0.7435913307060186,-0.16446780142231113,-0.49041108086092483,-0.8815794561269948,-0.19899728430658678,-0.5716490770443976,-1.0,-0.22660236633787867,-0.2886940010079063,-0.41026059674422216,-0.14595021366834035,-0.5036433441304728,-0.6003627098058367,-0.20358797751673588,-0.6367470879728053,-0.7279013616482874,-0.23573936036614748,-0.7390611134992837,-0.8331804577948166,-0.2656886896795527,-0.334557149945072,-0.2659287050873275,-0.18387188656212644,-0.5581446920670755,-0.3977602190230457,-0.2428618820684629,-0.693689570704043,-0.48479611341967793,-0.2791901706714859,-0.7952616381174441,-0.5598198245619166,-0.3089311644177229,-0.35643118634992027,-0.11097610625191094,-0.22246049117724562,-0.5427837059694892,-0.1588844732064905,-0.2805225516600724,-0.6596662341962272,-0.1986204160489098,-0.31233950911518366,-0.7535883511763943,-0.23935175572925857,-0.3374546775203425
open,0.04102790345301808,-0.2194073672904959,-0.016277204421469623,0.021955067256114815,-0.43691449452184417,-0.05124744613882051,0.02023296994848921,-0.6221628751114343,-0.08797608688376451,0.047743778695283096,-0.7640705390529682,-0.1280103139480754,-0.17992448329474334,-0.5038327314106289,-0.08594744066218597,-0.3112485509737761,-0.7336666981066058,-0.13755410078224597,-0.39202449881187457,-0.8780957437421844,-0.16889516884768566,-0.45445204750067697,-1.0,-0.1935114811558133,-0.25381949621047317,-0.41247516498361575,-0.12106671149393462,-0.4317553526496262,-0.6182816146335675,-0.17137692100563182,-0.5401482950932397,-0.7572795122144164,-0.2009914229817841,-0.6219892962220349,-0.8724351855514211,-0.22804421013238244,-0.3079169316242177,-0.28594376104834957,-0.15584662114467748,-0.5021646398047884,-0.43669329933763146,-0.20949163520137282,-0.6176939413209034,-0.5353431567930045,-0.24372457548475823,-0.7021048532109813,-0.6194922551259778,-0.27069753308039396,-0.3397605189415491,-0.14564379360389937,-0.19155809111902858,-0.5040517967925177,-0.21577879264548833,-0.24444906958064191,-0.6054980846991959,-0.2669480541213196,-0.27397453821321754,-0.6867498912279527,-0.318604583943116,-0.29661791194180165
open,0.05673588108897926,-0.20124501103428155,-0.01537122101466859,0.06396018243035499,-0.4066308563497539,-0.05003392453097765,0.08094576899090812,-0.5763534794457809,-0.0864683041207244,0.11760126285419695,-0.7034300719480491,-0.12576016885908958,-0.12578674107711094,-0.5046839755031394,-0.08478620825237555,-0.23326200911686806,-0.7372873278091212,-0.13519788328944227,-0.29757455041913994,-0.8805780225707289,-0.16406869806520832,-0.34703469303657497,-1.0,-0.18515852080762688,-0.20557982432331112,-0.42954769616871846,-0.11776927809876743,-0.3494831876141715,-0.6566201039553119,-0.16715699643776077,-0.43192949684024906,-0.8101583391793424,-0.19298608233311848,-0.49751372673922883,-0.9346734643110592,-0.215204743026491,-0.26903420830700936,-0.32182512305679534,-0.15009261044598027,-0.43379358424966014,-0.5005111746438778,-0.20050572942790867,-0.5354911839083734,-0.6169771880686782,-0.22792593358391255,-0.6127230177379636,-0.7108630278626507,-0.2491819825322993,-0.31483897272204714,-0.1989310666898376,-0.18343924562944228,-0.45925496368306123,-0.3004978939837156,-0.23083124145983808,-0.5528863785761157,-0.3746686373577705,-0.25398428886278607,-0.6289342865960651,-0.441524991761341,-0.2715607667212811
open,0.07879557922194318,-0.18150232489820428,-0.012552595083034291,0.10599034664128716,-0.378445714327561,-0.0409831743264541,0.13245857016894433,-0.5345323819021142,-0.07203623185242217,0.17571208413319117,-0.6470097979915054,-0.10583725522448995,-0.07327263450392009,-0.5119985364907691,-0.06514652836936315,-0.15362720594935092,-0.7416723127910172,-0.109787934456418,-0.20531955749407,-0.8835822205034658,-0.13641031443056437,-0.24346247807095062,-1.0,-0.15521070265765222,-0.15850148597167535,-0.459315443275568,-0.0965023667952401,-0.2709203166261099,-0.6958425888227722,-0.1384310630397588,-0.336596983328923,-0.8534493794380051,-0.16245255248712775,-0.386559656238694,-0.9809802244582643,-0.18309126117964308,-0.23041074163949932,-0.3708146797637035,-0.12828463958902317,-0.35994398331103755,-0.5762221154102086,-0.17390310039473345,-0.4377648755249628,-0.7102268622387438,-0.20078545323650024,-0.49357412134874373,-0.8185576688404773,-0.22097082895996348,-0.2876456133240179,-0.258690607078895,-0.16128931121413947,-0.40877184507926706,-0.38478603852752835,-0.20467393825517646,-0.4829142479636984,-0.47536137425657404,-0.2264944426222559,-0.5400226539737191,-0.557051862615465,-0.242614644020955
open,0.09104040677053343,-0.16560137381647683,-0.006256000635833686,0.12896925657011726,-0.35075155127320595,-0.03070866807633971,0.16698980825272114,-0.497539366769289,-0.058174761814547955,0.2226048945574389,-0.5968610649224199,-0.08834854893997038,-0.038409503521250415,-0.5054845537687878,-0.05794117249484211,-0.09702222249091251,-0.7410541926202808,-0.09625681744063848,-0.134406431032678,-0.8804358923343815,-0.11715547279894593,-0.15874642031510533,-0.9936159866134271,-0.1325821749064658,-0.12756397615832554,-0.46421055513127396,-0.08979736227345135,-0.2076367018650193,-0.7151801327259091,-0.12610221417932554,-0.24777903133874493,-0.8729189191649259,-0.14502248632062634,-0.27313928897892126,-1.0,-0.16167267834776575,-0.20360888345349562,-0.3868981240308045,-0.12162189792058847,-0.30261770836722623,-0.6188896233341759,-0.1653282040960582,-0.3578563414603165,-0.7624964023992745,-0.19202686770074237,-0.3915296804692039,-0.8778973125031034,-0.21125896020797172,-0.2659192940558092,-0.28375958972441684,-0.15355288417026472,-0.3730636383217958,-0.42227440097103464,-0.19650212337408315,-0.4391941455887624,-0.5199140828076155,-0.21962437957732497,-0.48795889744992005,-0.6092545404489195,-0.2361326035040852
open,0.09859866100682026,-0.15499586847121502,-0.005623266203862523,0.14598877112457462,-0.3312247124088056,-0.028499222997484624,0.18913326724213078,-0.47464699707627633,-0.05395796065883052,0.24846898105197704,-0.5715487648005017,-0.08149832468413609,-0.018461652684433068,-0.4927346411701789,-0.05669673915817574,-0.06328991665017701,-0.7291502308717509,-0.09145027929664908,-0.09183375908132566,-0.8655998605256869,-0.10777783909609509,-0.10856974859158454,-0.9738328555476339,-0.1196283911101035,-0.10783737586769562,-0.4602914840789475,-0.0862000060986867,-0.17391333169596854,-0.7186710961693287,-0.11914976849849339,-0.20214335692265573,-0.8755366098527598,-0.1332130914275998,-0.21624458120086457,-1.0,-0.14596765773639953,-0.18384305427532852,-0.3914081436691489,-0.11542062045519404,-0.26871582539592576,-0.6304729498386334,-0.15585860062319298,-0.31139443488210145,-0.7725600861505786,-0.17786400458992463,-0.33350310220968016,-0.8843521288891143,-0.19355108627884984,-0.24699548531459445,-0.29707299498217293,-0.1447558917788046,-0.3442553520118871,-0.44209141202163843,-0.18454148648196264,-0.40113210186265164,-0.5439288734035279,-0.20472759254674197,-0.43996177714404466,-0.6351009249785303,-0.21880647707042955
