class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
open,-0.12373716478266132,-0.14933462202669634,-0.03632668424637488,-0.22154569651501152,-0.3307226183307054,-0.07999568719650199,-0.3143559444620663,-0.4662125976288655,-0.12990599654228707,-0.4049494789296337,-0.5600048804855662,-0.18379024197861168,-0.04540517990373874,-0.5210498713605138,-0.07704894199960466,-0.0647288763850389,-0.7441510789933787,-0.1435276845926825,-0.08034221627676413,-0.8741150767929463,-0.18791109663054953,-0.0882904356273914,-0.9953522377447713,-0.2214255519085993,0.05783164699915262,-0.48925009845249534,-0.11822406447144418,0.10407156615318136,-0.7286047787385516,-0.18214835747143346,0.12352302102822714,-0.8699904152473418,-0.22111195006428144,0.14434093524507394,-1.0,-0.25536297941002056,0.13542983516677162,-0.4016986311655396,-0.16516762447153613,0.23821060099693686,-0.5813824798996015,-0.24046564678309346,0.29836373485095746,-0.6998206402400249,-0.27989019673643384,0.3475334776792487,-0.8161988640803924,-0.30710096284241933,0.18601066658085594,-0.2722064008679143,-0.21590246748002984,0.29822563319894757,-0.3427598724484714,-0.2809886172442802,0.371833239094758,-0.38943957162055104,-0.3061765580777782,0.4358771619325191,-0.4501826542792741,-0.3242384009935657
open,-0.13639439314917606,-0.1188512232121699,-0.052824109609063474,-0.24275538162950178,-0.27506917260934005,-0.10381552013415342,-0.34354542635886137,-0.3913122312106536,-0.1597626835595614,-0.4523788138762913,-0.4690281690294267,-0.21944606160508973,-0.04825154043422603,-0.5058187580094013,-0.07106918063050087,-0.06286867012817716,-0.7004794574605658,-0.1308174830409389,-0.07506241898998929,-0.8212843779772989,-0.17355154175128085,-0.07892069636747373,-0.9376461695639726,-0.2057464140707401,0.06453528909699455,-0.4973773279810075,-0.10136680085111448,0.10296377930954442,-0.7271629877100962,-0.1514754999584583,0.12147186518429014,-0.8692130914454914,-0.19041587144119168,0.14190225690708594,-1.0,-0.22673932683051554,0.15369593799504055,-0.42924123086594174,-0.13966710103067956,0.24962961547248252,-0.6143688302048,-0.20334936195626804,0.3089662020962165,-0.7384040009154026,-0.25080649801169286,0.35823712314036565,-0.8609426804877539,-0.2850478432534462,0.21464507502211513,-0.3132300927414535,-0.18351548217722824,0.3309334878413561,-0.3886169231243035,-0.2383172287899465,0.4078098774950885,-0.4349465538171863,-0.2679948801227614,0.47418785499206845,-0.49298707929630453,-0.2909203727482943
open,-0.05727700834249517,-0.053882676044347634,-0.13557259406958172,-0.06470942077981566,-0.15333568672958003,-0.24503425327564568,-0.04873549831763024,-0.1966174206580786,-0.3362217485509713,-0.021564570923831447,-0.22803624230219935,-0.43037365705294484,0.08480276842426657,-0.3991340399412577,-0.26195808949104793,0.13278568484321654,-0.6488739812409916,-0.38239407157325944,0.16298096483916613,-0.8399938794867576,-0.4642177531068547,0.18752444734107598,-1.0,-0.5192262515601067,0.20616227971446768,-0.34527773091087793,-0.2553326935124944,0.33981386851639683,-0.5632888979022936,-0.3742803944000389,0.42494987111719423,-0.73548709762429,-0.4526626546730413,0.4885698293198671,-0.8920974833386418,-0.5116019419586287,0.2786050895910462,-0.245700458659818,-0.25277966881627956,0.44267467550690937,-0.3850731284924898,-0.36343282252853776,0.5598168670629853,-0.4953635429188369,-0.434175871629668,0.6534795131807721,-0.598541034577113,-0.4826001900949507,0.316026614415099,-0.1089535507181435,-0.2577038313936047,0.4219243965144491,-0.20579594652040267,-0.34144178619128623,0.47609262171006633,-0.27203830061228973,-0.3850655549884778,0.520370131166077,-0.3278645621862518,-0.41886985508380575
open,0.1077400417786346,0.03168988696245804,-0.06714843240631128,0.19682927265800582,-0.043037618668964404,-0.13014040683032096,0.20164020771703028,-0.13595544975952994,-0.18676687636950312,0.16820758407502767,-0.21444686775297936,-0.2513783881219813,0.2647607188788803,-0.2832445686496603,-0.17141938053074718,0.39186518336320564,-0.43386702939589733,-0.2569432849921633,0.48623478365366174,-0.5670738847738098,-0.3145158063353183,0.55434060581577,-0.6808622404495933,-0.3542139787118169,0.18289607245039108,-0.3711901285830804,-0.1806289455113536,0.24623672684596878,-0.6117566969821712,-0.26710292079701564,0.2961992692574193,-0.8196428617086285,-0.32022994229230217,0.3298952465936606,-0.9916141024624849,-0.36046814954398904,0.07761212347453011,-0.3990590858302928,-0.18898828395664635,0.08607140208995447,-0.6464215857983324,-0.2749399144484019,0.10533943222988988,-0.8385636740652862,-0.32613385910321674,0.11794819347036248,-1.0,-0.3599042722105602,-0.03629550841325564,-0.374401765236801,-0.1999941832072389,-0.04885850236123434,-0.5354581459388559,-0.27112793364509635,-0.0556006126169431,-0.6467231641307155,-0.30352296290803843,-0.06247900201734043,-0.7419886783479798,-0.3254436423094329
open,0.0899510694878898,0.0031685801847776674,-0.05021012700660469,0.14602880026214726,-0.09862018880005678,-0.09808018248968259,0.123878873405121,-0.18995900488947973,-0.1445399498362082,0.10180707286473244,-0.24242596052679014,-0.1979387431640868,0.17916194793014928,-0.3474511679828533,-0.11371522555793072,0.25508019164162254,-0.5205141292001685,-0.18464263460243582,0.3033214064210234,-0.6616671776499805,-0.23604175695371651,0.3361436113488073,-0.7795774236820285,-0.27144851994715535,0.10129054630273344,-0.40572089998391714,-0.1276307781526229,0.1161716006597879,-0.6503432144894407,-0.19677499587325634,0.1190383900442965,-0.8408739924076846,-0.24357377562947768,0.12208219134050138,-1.0,-0.27884454302745504,0.012080783950711669,-0.41778114787425547,-0.14441257603783278,0.0031400082746930224,-0.6632179850352389,-0.21947343922871915,-0.017923069908879045,-0.8386321019472538,-0.2702962404835171,-0.031204320519240894,-0.9849045447082869,-0.30200997248949174,-0.08214892907235379,-0.3888688302671172,-0.16352076636559387,-0.11191996650836415,-0.5655065169067023,-0.2290062589224439,-0.13788044865488247,-0.6994913641959815,-0.2648074761081353,-0.15679148164215714,-0.8149670825925749,-0.2888065133686963
open,-0.10375647095261271,0.011653859957032383,-0.06516222454607372,-0.20915949184609864,-0.05207053465980062,-0.127005267333682,-0.3053941717275198,-0.0882800738338104,-0.19205052523959873,-0.3980446557655531,-0.07912648143168917,-0.25984852610333786,-0.13707282447603672,-0.4354356909553582,-0.06381873608572648,-0.18329080817466287,-0.6271279124250232,-0.12476866663490042,-0.229842148274961,-0.7447932679780828,-0.1767539240756687,-0.2745081244041467,-0.8428442958994704,-0.2132431550377659,-0.0698792920818495,-0.4961680086010868,-0.08112268451551005,-0.11197428296229234,-0.7205456078072334,-0.12919288326626496,-0.15929633247451044,-0.8652087665737505,-0.18192812170401657,-0.20463034500024013,-0.9866576132891782,-0.22515941734670994,-7.86592530320684e-05,-0.5038578960086858,-0.10807946815756204,-0.019162036926737604,-0.7330652868018471,-0.15966471682479824,-0.04395142488589681,-0.879335382255607,-0.2097140064901447,-0.07373321731093511,-1.0,-0.24742624938689273,0.07342066023097836,-0.467621695885932,-0.142124117021522,0.11486330874853506,-0.6420320445695429,-0.18367513473233352,0.14054858021939123,-0.759284628128927,-0.2122511219343218,0.15221510885419562,-0.8613295039891208,-0.23642378636903216
open,-0.11229042880437279,0.02024239434916804,-0.0663455885504798,-0.23257935982380268,-0.04328025666867025,-0.1287188128862558,-0.3383702246811969,-0.08195663151395649,-0.19449646688447852,-0.43773476173936043,-0.08227994700086441,-0.26389843318854617,-0.19323251861803198,-0.4255093228078316,-0.07688437353011111,-0.27382284425746906,-0.624612074276447,-0.14362360637473573,-0.33992413811530137,-0.7409992101644853,-0.1974137428111801,-0.4014565343463116,-0.8368272678361256,-0.23529844402980268,-0.12633792927002782,-0.49314607689718626,-0.09710084809765743,-0.20307807107904524,-0.7191634009944354,-0.1527244351541967,-0.26739190315759287,-0.86549268417017,-0.20601659942460607,-0.32391982929249846,-0.9884515629382035,-0.24885357076197695,-0.05036032761354534,-0.5036444113995427,-0.12663899519236407,-0.09852664632841818,-0.7365211368941222,-0.18630674095490327,-0.1406485800933386,-0.8817609122340696,-0.23629811264103964,-0.18255714870340303,-1.0,-0.2730684254362789,0.034519214301078224,-0.4677039160579192,-0.16310057725846536,0.06227821316870514,-0.653375427138779,-0.2127126371183479,0.07906063203372168,-0.7746000893058117,-0.24213963250062617,0.08511212915550263,-0.8779920378275275,-0.26566287651981824
open,-0.12702229806508944,0.019482595241559094,-0.06124914357303786,-0.265114989757281,-0.03904854773578897,-0.12103357586886174,-0.3789143504228808,-0.0797968756758032,-0.18583613566392873,-0.48863765939125614,-0.0878988467602732,-0.25535806265162564,-0.23902770842262128,-0.43366925257640754,-0.07177984690968714,-0.34642625438903457,-0.6297435978091197,-0.13813851114903256,-0.421569672115033,-0.7473115320040735,-0.19210162998816485,-0.49106347340235207,-0.8449433210001297,-0.2316071189846143,-0.16410133410923733,-0.5071209505872362,-0.09787066085197403,-0.2576708332186516,-0.7276370578035364,-0.1550119039661538,-0.33357645865362306,-0.865792267435231,-0.2088428479870403,-0.4009200753360831,-0.9830050486185108,-0.2521165418929174,-0.07200257935649773,-0.518043109854636,-0.13320242001439092,-0.13230231159098327,-0.7501137315345991,-0.19960227138683664,-0.18728408702182622,-0.8881056671135978,-0.253799881648429,-0.24134814628411455,-1.0,-0.2920145865362309,0.03179666335072564,-0.4805946674949966,-0.17472535358023333,0.058790651405474056,-0.667648342488214,-0.23360152480861254,0.07458016647858859,-0.7920352538267663,-0.2668329552112045,0.07984799097225226,-0.9007354704769843,-0.291350702048937
open,-0.1475382783655487,0.017719741863423413,-0.05743393394558034,-0.2982530405510223,-0.04266796717445937,-0.11317671893906488,-0.4212408085383637,-0.0853223604604263,-0.17406823739179672,-0.5404590107350067,-0.08965921783376253,-0.23938604332785207,-0.27152430889516305,-0.4253678523781453,-0.06585114461814713,-0.3946164019112035,-0.6161387716794391,-0.12879380487729206,-0.4728958533709782,-0.7307729747758369,-0.17919173796190002,-0.542319506065589,-0.8275878618410847,-0.2168071160140858,-0.18688859327976173,-0.5015784493189787,-0.0938376182382644,-0.2858802472774658,-0.7187001644379635,-0.14849261968291397,-0.3648158992895039,-0.8507865098817908,-0.19798179305249605,-0.43311175576308525,-0.9645665275666284,-0.23843982210449569,-0.08640846545251465,-0.5143638888027054,-0.1311404150895101,-0.14371625919146164,-0.7484531584499395,-0.19745141759874035,-0.19554097763023176,-0.8855731865284974,-0.24971339704011666,-0.24571976513294655,-1.0,-0.2862159586267879,0.02349989140889206,-0.476853417517297,-0.17446880041730012,0.05313944649560982,-0.6648996695727716,-0.23493872843690858,0.06532957401259656,-0.7894618147125438,-0.2684072835546524,0.06783996773292793,-0.9019071313331886,-0.29249274281747384
open,-0.14533287253648358,-0.026515461958512326,-0.0527206781891264,-0.2862050695873354,-0.12207121414651163,-0.10051542279319771,-0.40265297863096916,-0.19348354440295015,-0.15108501747208203,-0.5081232670254886,-0.23511935629629577,-0.20476150045946717,-0.21178589482952573,-0.47036926364131537,-0.0633482021760684,-0.3047318952893555,-0.6583589660647055,-0.12491501716021007,-0.3705064147708358,-0.7717294967764771,-0.173424806403674,-0.4256168174410399,-0.8724826312708927,-0.20962355242458683,-0.1198596431169498,-0.5229749900454825,-0.09149979628596772,-0.18347481198835774,-0.7448273679965709,-0.14559749905894454,-0.23362781056462603,-0.8809136905258379,-0.19167232992280805,-0.27547141621052373,-0.9986772640271662,-0.2308782377566688,-0.024829902862766914,-0.5111039106566645,-0.12848329916643156,-0.04882554826000837,-0.7350631468169841,-0.19199245197353296,-0.07468118345976235,-0.8770240852179223,-0.2395083873609178,-0.10240406129806907,-1.0,-0.2741763996704311,0.0707563112366013,-0.44395080836484085,-0.17134896540107095,0.10589394467971838,-0.614136248876717,-0.22924702960099974,0.11982664271296684,-0.7325318163784994,-0.26156480572190743,0.1249763376224188,-0.8420036757373052,-0.28572849026415553
open,-0.13389059317828048,-0.06290273485071332,-0.04186312914867056,-0.25467618695826716,-0.18701848044062463,-0.08542939393301027,-0.3537636830595435,-0.28015100395386233,-0.13318432397943844,-0.4488956110925799,-0.34886645115548487,-0.18380832872281097,-0.16426503013946878,-0.47983439816712864,-0.06060704545530141,-0.23076179759967405,-0.6774741234342951,-0.12259504079789912,-0.27649419944117654,-0.7986660288268025,-0.16952102564513696,-0.3142424586935717,-0.9088830004219193,-0.2041106044345791,-0.08352330504987168,-0.49753061644141133,-0.09349763040329839,-0.11546362807442667,-0.7255075931401568,-0.15155466857074773,-0.1448427551031809,-0.8694832260425616,-0.19641893541751973,-0.1699375291631354,-1.0,-0.23323834534286636,-0.005015099798370847,-0.4611648742416945,-0.1341900283761412,-0.010427129538948046,-0.6723516461547817,-0.19640268807029362,-0.02514509392800387,-0.8107391297784365,-0.2378723787506532,-0.044578456392844995,-0.9361114221750788,-0.26834636802706285,0.07101651506598171,-0.379436709162506,-0.18000261151586386,0.09178923890005544,-0.5284230921797722,-0.23319252441217225,0.09420578659719227,-0.6311643224289042,-0.2610042088731667,0.09038301180785555,-0.7303111789168963,-0.2827298971913923
open,-0.12881772131111974,-0.07583416965494767,-0.03816824720461539,-0.2396861018024982,-0.2197283979084231,-0.07278503287073651,-0.3121255218412888,-0.35056792583589264,-0.11220092905085616,-0.38352306737384234,-0.4617179400239346,-0.15418845038077983,-0.15307599727895901,-0.4876430450303352,-0.04143227858252314,-0.19727070571363298,-0.6899168755166298,-0.0951455731394627,-0.22023857181935794,-0.8143695297865923,-0.13453402386058536,-0.2396803159742888,-0.9277208814368935,-0.16338392884111988,-0.07353277139894945,-0.5034897478102129,-0.07194896474090763,-0.10293090487375195,-0.729006356327888,-0.12316194660786677,-0.12655835539534863,-0.8722769063346736,-0.1631754688541635,-0.1482581040947072,-1.0,-0.1952085684712353,0.004268409675776652,-0.46879519912395756,-0.1111970453136706,-0.0044993322898989226,-0.6800953470454626,-0.16881514108699547,-0.019018527838554972,-0.8126303778954135,-0.20768894026174917,-0.04103258314681837,-0.9309969364890488,-0.2349011367876146,0.08193532550176107,-0.39337318464322074,-0.15558270735068203,0.08603594615946508,-0.5420342546555709,-0.20598601361116087,0.07632902813826938,-0.6425536603659281,-0.23304171624681833,0.059079602360447736,-0.7364680326610002,-0.2527584361416864
open,-0.12245598988248278,-0.09051311596355835,-0.03531930917554871,-0.21186039430494466,-0.2649931336908608,-0.06154690997629787,-0.2543498720752951,-0.42398491937509075,-0.09191528282590385,-0.30954749650937097,-0.5504741893983717,-0.1243504338146448,-0.13427525429508255,-0.4861472727030168,-0.028716931528797764,-0.15514124912875862,-0.6915171652694222,-0.07637664002509074,-0.16370066332229685,-0.817928152572267,-0.10979673845491389,-0.1692099880696463,-0.9312139887949151,-0.13363599785171407,-0.058354272352884075,-0.49857517897418424,-0.054882002643153543,-0.07457146503384406,-0.728023426754349,-0.10043427611850947,-0.08696497053826041,-0.8730797135406201,-0.13550419022315105,-0.09641763000700014,-1.0,-0.16315955394455553,0.015541595183691284,-0.468116740092726,-0.08999444050047578,0.009407351141799206,-0.6826998292295596,-0.1416406367531583,-0.005208947320595596,-0.8133588078003151,-0.17639435746877144,-0.02232089555432179,-0.9318562762814516,-0.20041788121650173,0.09194318100869593,-0.40136196830783216,-0.13039349484856907,0.09338935568119014,-0.5514402636139146,-0.17611587906670553,0.07916556157699492,-0.6487286525412643,-0.20145808488917794,0.06119929966751239,-0.743404009568783,-0.21940697860666658
open,-0.12204117508604478,-0.10446416180063772,-0.030328964152226454,-0.20445150354490468,-0.27283997541553223,-0.055461048157800154,-0.2393467730005336,-0.4276804364878373,-0.08637076221678423,-0.28144225149530944,-0.5582353476453527,-0.11966631177233034,-0.12003195235208862,-0.49554851340055145,-0.024025919049522587,-0.13794313003248274,-0.7032909939814823,-0.0701123754869065,-0.14601052278935087,-0.8295858174665967,-0.1028738625150751,-0.15442411121506208,-0.940306072217806,-0.12589667940230664,-0.040384749970641995,-0.5076984054495232,-0.05272588208301003,-0.05117815825598721,-0.7361728043391212,-0.09648544673390737,-0.067305996132708,-0.878488539872743,-0.13002852174449403,-0.08545220728969799,-1.0,-0.1563030128004281,0.03577897499308202,-0.4779447262944507,-0.0898621775216152,0.03971659063522923,-0.6932092948538174,-0.13970301097031884,0.02583927878783052,-0.8240298260362527,-0.17180527739118603,0.005422207054156153,-0.9363512569376815,-0.19402307920289252,0.11244428545840933,-0.40997548500860914,-0.13215479521670442,0.12995724491962515,-0.5599397216234357,-0.17502482932960217,0.12314296864395852,-0.6557556004308891,-0.19676955636965293,0.10850260290678966,-0.7422963838227152,-0.21233465682994235
open,-0.12211402059432645,-0.08948201832404803,-0.04431234646498046,-0.21971187375117154,-0.2309693551755831,-0.07913522696540648,-0.2834951169000094,-0.3736787285756586,-0.11877947431901482,-0.34382915162712696,-0.4910190406089382,-0.16129889236687303,-0.1237269240960325,-0.48526773702060855,-0.04318727560430853,-0.16790207422914108,-0.6898473292497287,-0.0896949210731,-0.19137410517554032,-0.8138641962278688,-0.1237591577903376,-0.20884645668415847,-0.9248827270847193,-0.14980861203914692,-0.0337329299335492,-0.5099221191181152,-0.06940112169407382,-0.05360077413894234,-0.7357257869041267,-0.11107943810608967,-0.07177856779848166,-0.8770416383637368,-0.14756489032889103,-0.08751382788066807,-1.0,-0.1786498035658356,0.053384557146031485,-0.4805130158695404,-0.10429135350982273,0.07616243575284824,-0.6969233040351325,-0.15945115865110018,0.07949686442595842,-0.833407543886148,-0.20417726440686837,0.07818143034725236,-0.9480172610951904,-0.2356384619239994,0.13693035845664173,-0.40150298179312655,-0.14431492141863664,0.21354832099123175,-0.5337525160456443,-0.19476325094565,0.26679893992092685,-0.6218289528580243,-0.22417186240320056,0.3084679229945917,-0.7012206167692357,-0.245360251037508
open,-0.11575629729967504,-0.09446738548169313,-0.04533489036360911,-0.2051367035373477,-0.24848541711690428,-0.07600351140197309,-0.25258117843479244,-0.39560482654159285,-0.11064427101236236,-0.30616783333572695,-0.508172817976837,-0.14757858730203913,-0.11855055834911907,-0.48499744455659594,-0.034138848574735085,-0.16013664806835912,-0.6782322231136437,-0.07945866502570192,-0.18710334835754605,-0.7965146383520842,-0.1123647018920257,-0.20879610881175192,-0.9019271302607068,-0.1370387484854601,-0.031440510713727644,-0.5100018326265839,-0.05786106183639848,-0.048880476713387605,-0.733830123341531,-0.0976779434403793,-0.06596974110774065,-0.8756162540132243,-0.13439476969576936,-0.07880913499423252,-1.0,-0.16600032215012592,0.0513651434079751,-0.4807336423027663,-0.09104755033896712,0.08117082393119644,-0.687525213665254,-0.14305676825288768,0.09531447003595336,-0.8189014921501921,-0.18580354655813205,0.1038444824997061,-0.9362919316529182,-0.21620700218152222,0.1308648458104015,-0.404548147469079,-0.12982100759374754,0.20204660788215187,-0.5361659955492372,-0.17725284072170228,0.24966462761518007,-0.6216161014520061,-0.20595199017141122,0.2865951062248331,-0.7046033842618914,-0.22692098782270803
open,-0.11176697817180546,-0.11624139390721759,-0.029766436125704353,-0.16587981648408318,-0.29066057184295935,-0.05196991601972307,-0.17495908327153226,-0.44895905178714546,-0.07966115858564524,-0.21727600199493377,-0.5716782717770325,-0.10857077231719724,-0.09885042200322698,-0.4941076624174854,-0.012467565783771806,-0.10956670391165826,-0.6948411275354662,-0.05287186477352087,-0.11464693460571773,-0.815774906009591,-0.08078152486669736,-0.1209707985772517,-0.9182987947880539,-0.099805981791299,-0.02380081247016984,-0.5083541744404558,-0.03803495292392213,-0.031769476163810845,-0.7338962983875669,-0.07377764355107208,-0.0405614046741859,-0.8746200033456486,-0.10296454044991189,-0.05205735763305224,-1.0,-0.12612055008413423,0.04911079961173869,-0.4828729260741409,-0.0728670236165769,0.05493385424424238,-0.6927682612470619,-0.1133566045334403,0.04649690354515925,-0.8223589486498302,-0.14217410589098825,0.033515821682812794,-0.9384149825547089,-0.1629054501376404,0.12434343376679723,-0.4198067585215001,-0.11332581211121323,0.13987786479808562,-0.5758307510081491,-0.14801958449950983,0.13703406351161973,-0.6740615187618402,-0.16710499376972424,0.12805184475152678,-0.7637633045320391,-0.18116557275721748
open,-0.11132581530395695,-0.12345993121140862,-0.02874818193558564,-0.16241270154326448,-0.30069772087673124,-0.04785420693832513,-0.16397489022523118,-0.4649142300860204,-0.07217308310999954,-0.19126836016950527,-0.6003287737766372,-0.09737563092691412,-0.09239618740333376,-0.49835591178222427,-0.006727604633346701,-0.09364113053470001,-0.6996141729098796,-0.044149859568835575,-0.0935500628130398,-0.8200178959478461,-0.07021020303276569,-0.0954349365434325,-0.9238788778245799,-0.08788446392564522,-0.015479933473186916,-0.5111636480816866,-0.030867480475492825,-0.01438378692750053,-0.7366018807853336,-0.06470784391378537,-0.018681341145037104,-0.877525319765705,-0.09306034350779704,-0.027421561344682464,-1.0,-0.11539432937615715,0.05734125593267165,-0.48586594743637784,-0.06429438724539531,0.06706005933790257,-0.6981016415790301,-0.10294086230604352,0.059994502597842746,-0.8277318934690143,-0.13036851018559129,0.04714096923604271,-0.9420952296393674,-0.14990250358151452,0.13101592009412788,-0.4262574737164781,-0.10344824901248988,0.14396245132197782,-0.5863087313327621,-0.13669104906944668,0.13640681337460217,-0.6877302739024036,-0.15537006526783254,0.12312899918240838,-0.7800436405646515,-0.16885448167683223
open,-0.10905071823417095,-0.13479863694584904,-0.028197868983919037,-0.15469133709885957,-0.314216817286829,-0.04727482079513503,-0.15127846862095473,-0.47891739036454933,-0.07216770965020093,-0.16748227641999516,-0.6218612151596358,-0.09814851796377044,-0.07500469870335301,-0.5084771349431237,-0.006274500639147832,-0.06667839235960235,-0.708491557013255,-0.045289294331478956,-0.06046075941867172,-0.8266654320097403,-0.07277368494624142,-0.05694269675149523,-0.9332479894472312,-0.09146087055553441,0.0032798235504954724,-0.5123735773838525,-0.03174144855946492,0.018084885679372192,-0.7362768370466616,-0.0688204434085862,0.018767140067127375,-0.8760155208438384,-0.09920057072725993,0.01313117954883046,-1.0,-0.12250263584175353,0.0755638421849454,-0.48001119706109074,-0.0664991475811501,0.09585195186221654,-0.6904389569029341,-0.10781583956626645,0.09218700759518011,-0.8157437739187062,-0.13517946696348104,0.08285080155577416,-0.9266155224226381,-0.1541488574944252,0.14692062637197037,-0.4144846189863804,-0.10713514845640831,0.16799033064946237,-0.5733454067170126,-0.14248375543610486,0.1652944856336757,-0.6768900162820383,-0.1612795334238571,0.15721227238341207,-0.7728459205808706,-0.17441886197449138
open,-0.10146949953156836,-0.15175565411910466,-0.026479339848973563,-0.14300522736223123,-0.33297609506359677,-0.04690407793035473,-0.13736020755124903,-0.4932010077649733,-0.07447867416739642,-0.1410878241987344,-0.6358271585526445,-0.10243524169179892,-0.04624643216694947,-0.5308597085459839,-0.003300751009066172,-0.03136162558517558,-0.7197783339266073,-0.04663275689762858,-0.021051215920415395,-0.8332519856478661,-0.0766494357891963,-0.0138453032721788,-0.936579924919908,-0.09640276258195733,0.03277329000613657,-0.523935692015843,-0.03214197248027819,0.061869009480008126,-0.7399374550949857,-0.0740018086211076,0.06806289868555243,-0.8755835377034693,-0.10595482573760695,0.06722503572382697,-1.0,-0.12966929117594175,0.10299981874206997,-0.4812490855209855,-0.0707715024953903,0.1375835042180686,-0.6802362613404497,-0.11630430549459028,0.13902683418102355,-0.7959318695845554,-0.14201925064768772,0.13511159009793025,-0.9007074154875802,-0.1586409872770036,0.17023377177369983,-0.40560702116058944,-0.11570891596110744,0.20168620830976616,-0.5568283647550143,-0.1538460121071562,0.20290223791668396,-0.6574556336638925,-0.17181652566401184,0.19909327358373133,-0.7532698311826242,-0.18344791391413032
open,-0.09774334634778808,-0.19536133934481853,-0.015034297084996807,-0.12564238703287053,-0.38309274681263195,-0.033198968988245925,-0.11261991436469221,-0.5355990804813491,-0.062681668245806,-0.10412111363056353,-0.6664937924668699,-0.09206414043486466,-0.004216644226265731,-0.5727046501008596,0.009296791658233182,0.03259656461417666,-0.7534137276586008,-0.040439435851253876,0.04546591454656212,-0.8590938380321284,-0.07435314566509144,0.05008482373773967,-0.9536638476829675,-0.0945859843806987,0.0748023142457923,-0.5461033392685505,-0.02906059727156014,0.12775168694125114,-0.7534964491365579,-0.07841065371479082,0.1402175985544275,-0.8801275827239224,-0.11199282982744847,0.14008012054259814,-1.0,-0.13499653860482308,0.14472699467786046,-0.4874313221062883,-0.07771775744615526,0.20350187590018276,-0.6777585803977475,-0.1282649805565415,0.21254159296534986,-0.7845697065343123,-0.149953322499362,0.21033959806748548,-0.8797848654895968,-0.16233742931762604,0.20816850149944902,-0.3957880491909233,-0.13275900084970407,0.26208471813585293,-0.5457464440031329,-0.17183191895250752,0.2729441121570261,-0.6465201733826533,-0.1855629265020646,0.2735890659024219,-0.7376485393205692,-0.1933779794643442
open,-0.1074728109843271,-0.20298227355086682,-0.026506410626024598,-0.14041003191471982,-0.3876885142992659,-0.04743697486169914,-0.11951944583344144,-0.5511466779765369,-0.07742316666543872,-0.110818362864246,-0.6937885726958676,-0.1058753999216894,-0.011806171973026728,-0.5985778735073443,0.009703713459012558,0.028195660328462466,-0.7664711464302528,-0.03821033315533528,0.068034977311388,-0.850765236798807,-0.07009327332866289,0.10917612528243976,-0.9331751318248025,-0.0886189718909362,0.08035645738388136,-0.5729420963899496,-0.021937324010698676,0.14299212484080814,-0.7710217889049874,-0.06769654610101512,0.18029633098711184,-0.8838555766298701,-0.0995157668155038,0.21365083829394793,-1.0,-0.12150662805166022,0.1563320484799639,-0.5122025833529003,-0.06547493393410612,0.2286088678053203,-0.689747045226988,-0.11505139573643945,0.25865540890381067,-0.7887175929025438,-0.13768918165849126,0.2870708172780051,-0.8852723001822371,-0.15024350336471845,0.22196325125028415,-0.41675120773333735,-0.11633133734197335,0.288272704548539,-0.5521911752473581,-0.15464668614501384,0.3149858663993813,-0.643133765162802,-0.16900634802772926,0.3389542064506195,-0.7328061302230335,-0.17685132923542735
open,-0.12167163549605879,-0.20428631848694026,-0.021627499722864294,-0.1563393703806303,-0.3940377813045078,-0.03853995246563694,-0.13743153688988075,-0.5559450492265973,-0.06403216033341955,-0.14096804737125898,-0.6681284055035502,-0.08869629657262568,-0.008575555430553558,-0.5846751369379882,0.006862769621855098,0.04084097682627722,-0.7415339455345377,-0.03988658706732997,0.08202557838986392,-0.831790042461191,-0.07016945112538278,0.12321441642281471,-0.9238852378106773,-0.08835818071648582,0.10106097668035438,-0.5671389780835672,-0.026338302878610324,0.17390800883350935,-0.7575889876273912,-0.07167721498505114,0.21772016284046797,-0.8764511378568314,-0.10329210297397796,0.2556215006468853,-1.0,-0.12698861048747406,0.1926856885710177,-0.5143488040564664,-0.06967368124004282,0.2799630768158979,-0.6989538980343017,-0.1199578365386539,0.32511442586072703,-0.8196870378865102,-0.1461226537903103,0.3657487571258003,-0.9380798814541729,-0.1628317302611713,0.2709250401464312,-0.4233920421688746,-0.11894156196507219,0.359024774166763,-0.5638997265359026,-0.158432715805161,0.4098398120325615,-0.666457118339417,-0.17549886191957723,0.454533622386069,-0.7704313737858103,-0.1865669617524485
